Unnamed: 0,Title,Year,Age,IMDb,Rotten Tomatoes,Netflix,Hulu,Prime Video,Disney+,type,Directors,Genres,Country,Language,Runtime,Age Restriction,Plotline,Rating,Cast,Indian Rating,Seasons Count,Kind
204,Wynonna Earp,2016,16+,7.4,93%,1,0,0,0,1,NA,"Action,Drama,Fantasy,Mystery,Thriller,Western","Canada,United States",English,43,NA,"Based on the IDW Comic, Wynonna Earp follows Wyatt Earp's great great-granddaughter as she battles demons and other creatures. With her unique abilities and a posse of dysfunctional allies, she's the only thing that can bring the paranormal to justice.",7.4,"Melanie Scrofano,Tim Rozon,Dominique Provost-Chalkley,Katherine Barrell,Varun Saranga,Greg Lawson,Shamier Anderson,Michael Eklund,Dani Kind,Martina Ortiz-Luis,Tamara Duarte,Daniel Onerheim,Chantel Riley,Meghan Heffern,Jean Marchand,Kate Drummond,Savannah Basley,Megan Follows,Natascha Girgis,Sebastian Pigott,Justin Kelly,Billy Bryk,Shaun Johnston,Dylan Koroll,Noam Jenkins,Rachael Ancheril,Ty Olsson,Anna Quick,Natalie Krill,Caleb Ellsworth-Clark,Brendan Fehr,Dana Christina,Rayisa Kondracki,David LeReaney,Sasha Barry,Michael Rolfe,Ryan Belleville,Zoie Palmer,Andrew Phung,Peter Skagen,Patrick Kwok-Choon,Paula Boudreau,Joris Jarsky,Orin McCusker,Samuel Hoeksema,Ben Wong,Reamonn Joshee,Summer McBrien,Brooke McCann,G. Hunter","Australia:MA15+,Brazil:14::(self-applied),Canada:13+::(Quebec),France:16::(self-applied),Germany:16::(self-applied),India:16::(self-applied),Italy:T,Netherlands:16,New Zealand:R16,Singapore:PG13,South Korea:18,Spain:16,United Kingdom:18::(season 1),United Kingdom:15::(season 2),United States:TV-14",4,tv series
205,Merlin,2008,7+,7.9,,1,1,1,0,1,NA,"Adventure,Drama,Fantasy",United Kingdom,English,45,NA,"Young Merlin (Colin Morgan) is a teenager, discovering and then learning to master his magical gift. Magister Gaius (Richard Wilson), King Uther Pendragon's (Anthony Head's) learned court physician to whom he's assigned as humble page, teaches him medicine, coaches his magical self-study, and warns him of Uther's strong aversion to magic. Merlin becomes squire to the noble but imprudent crown Prince, Arthur (Bradley James), whose fate is linked with Merlin.",7.9,"John Hurt,Colin Morgan,Bradley James,Richard Wilson,Angel Coulby,Katie McGrath,Anthony Head,Rupert Young,Eoin Macken,Tom Hopper,Tomiwa Edun,Nathaniel Parker,Michael Cronin,Emilia Fox,Alexander Vlahos,Santiago Cabrera,Michelle Ryan,Caroline Faber,Tom Ellis,Asa Butterfield,Trevor Sellers,Alice Patten,Terence Maynard,Rhys Rusbatch,Zee Asha,Fintan McKeown,Adam Godley,Sarah Parish,Gary Lewis,David Durham,Sophie Rundle,Michael Jenn,Simon Nehan,Laura Donnelly,Duncan Meadows,Calum MacPherson,Maureen Carr,Ben Daniels,Janet Montgomery,Miranda Raison,Rick English,Barry Aird,Gary Oliver,Erin Richards,Jake Phillips,Stephen McCole,Ed Coleman,John Lynch,Liam Cunningham,Josette Simon","Argentina:Atp,Australia:PG::(some episodes),Australia:M::(some episodes),Brazil:12::(DVD rating),Canada:G::(Quebec),France:Tous Public,Germany:12::(self-applied),India:16::(self-applied),Italy:T,Japan:G,Mexico:TV-PG::(self-applied),Netherlands:12,Netherlands:9::(season 1),Singapore:PG,Singapore:R21::(Netflix),Singapore:PG13::(Netflix),South Korea:15,Spain:16,United Kingdom:PG,United Kingdom:12::(some of season 4 & 5),United States:TV-PG,United States:TV-14::(streaming rating)",5,tv series
206,Galavant,2015,7+,8.1,89%,1,0,0,0,1,NA,"Adventure,Comedy,Fantasy,Musical",United States,English,22,NA,"Galavant (Joshua Sasse) is a dashing knight who is on the quest to reclaim his reputation and the love of his life, Queen Madalena (Mallory Jansen), who was stolen away from him by the evil King Richard (Timothy Omundson). In this musical comedy television adventure, Galavant is assisted by Princess Isabella (Karen David), and Sid (Luke Youngblood), his squire. Meanwhile, King Richard tries to win over the affections of his captured love, Madalena. The show follows Galavant's journeys through medieval times creating countless hilarious twist and turns plus a wealth of original new musical numbers.",8.1,"Joshua Sasse,Timothy Omundson,Vinnie Jones,Mallory Jansen,Karen David,Luke Youngblood,Ben Presley,Darren Evans,Stanley Townsend,Genevieve Allenbury,Sophie McShera,Robert Lindsay,Clare Foster,Kemaal Deen-Ellis,Muzz Khan,Rutger Hauer,Daniel Hoffmann-Gill,Martin Collins,Adam Loxley,Tim Plester,Peter Evans,John Stamos,'Weird Al' Yankovic,Hugh Bonneville,Sarah McCourt,Alfie Simmons,Sonnyboy Skelton,Simon Callow,Faith Prince,Nick Frost,Matt Lucas,Michael Brandon,Kylie Minogue,Liam Hatch,Michael Jibson,Rory Wilton,Andrew Buckley,Greg Wise,Ricky Gervais,John Walters,Darren Jelley,Reece Shearsmith,Sheridan Smith,Anthony Head,Nick Holder,Eddie Marsan,Harry Collett,Rob Crouch,Saikat Ahamed,Owen Brazendale","Germany:12::(self-applied),Japan:PG12::(self-applied),South Korea:15,United States:TV-PG::(self-applied)",2,tv series
207,Travelers,2016,16+,8.1,,1,0,0,0,1,NA,"Drama,Mystery,Sci-Fi,Thriller","Canada,United States",English,45,NA,"Hundreds of years from now, the last surviving humans discover the means of sending consciousness back through time, directly into people in the 21st century. These Travelers assume the lives of seemingly random people, while secretly working as teams to perform missions in order to save humanity from a terrible future. These travelers are: FBI Special Agent Grant MacLaren, the team's leader; Marcy, a young, intellectually disabled woman in the care of her social worker, David; Trevor, a high school quarterback; Carly, a single mom in an abusive relationship; and Philip, a heroin-addicted college student. Armed only with their knowledge of history and an archive of social media profiles, the travelers discover that 21st century lives and relationships are as much a challenge as their high-stakes missions.",8.1,"Eric McCormack,MacKenzie Porter,Nesta Cooper,Jared Abrahamson,Reilly Dolman,Patrick Gilmore,Leah Cairns,J. Alex Brinson,Jennifer Spence,Arnold Pinnock,Kristine Cofsky,William MacDonald,Ian Tracey,Kimberley Sustad,Benjamin Ratner,Douglas Chapman,Enrico Colantoni,Dylan Playfair,Teryl Rothery,Glynis Davies,Amanda Tapping,Melanie Papalia,Alyssa Lynch,Steve Makaj,Rebecca Shoichet,Louis Ferreira,Stephanie Bennett,Chad Krowchuk,Matthew Kevin Anderson,Stephen Lobo,Ken Dresen,Magda Apanowicz,Haig Sutherland,Aaron Craven,Veronika Hadrava,Josh Blacker,Kylee Dawson,Callum Seagram Airlie,Brad Mann,Todd Mann,Michael Antonakos,Gerard Plunkett,David Lewis,Kyra Zagorsky,Eileen Pedde,Tom McBeath,Giacomo Baessato,Tasya Teles,David Cubitt,Kerry Sandomirsky","Argentina:16,Australia:MA15+,Brazil:16,Canada:TV-MA::(self-applied),France:16,Germany:16::(self-applied),India:18::(self-applied),Italy:VM14,Japan:R15+::(self-applied),Mexico:TV-MA::(self-applied),Netherlands:16,New Zealand:R13::(some episodes),New Zealand:R16::(some episodes),Singapore:M18,South Korea:18,Spain:16,United Kingdom:15,United States:TV-MA",3,tv series
208,Hilda,2018,7+,8.6,100%,1,0,0,0,1,NA,"Animation,Adventure,Comedy,Family,Fantasy","United Kingdom,Canada,United States",English,24,NA,"Hilda follows the adventures of a fearless blue-haired girl as she travels from her home in a vast magical wilderness full of elves and giants, to the bustling city of Trolberg, where she meets new friends and mysterious creatures who are stranger - and more dangerous - than she ever expected.",8.6,"Bella Ramsey,Ameerah Falzon-Ojo,Oliver Nelson,Daisy Haggard,Rasmus Hardiker,Rachel Atkins,Simon Greenall,Kaisa Hammarlund,David Menkin,Ako Mitchell,Reece Pockney,Claire Skinner,Nina Sosanya,Anisha Mueller,John Hopkins,Lucy Montgomery,Cory English,Ólafur Darri Ólafsson,Sanjeev Bhaskar,Max Ferguson,Kulvinder Ghir,Derek Griffiths,Akia Henry,Lloyd Hutchinson,Alex Macqueen,Agnes Peacock,David Peacock,Rob Rackstraw,Christopher Ragland,Kiell Smith-Bynoe,Emerald Wright-Collie,Ilan Galkoff,Andy Serkis,Talia Idelson,Roshan Mueller,Madstone Theater","Australia:PG,Brazil:Livre,France:Tous Public,Germany:6,India:7::(self-applied),Italy:T,Japan:G::(self-applied),Malaysia:U,Netherlands:6,Norway:7::(Netflix self-rating),Russia:6+,Singapore:G,South Korea:All,Spain:7,Turkey:7+,United Kingdom:PG,United Kingdom:U::(some episodes),United States:TV-Y7,United States:TV-Y::(rating surrendered)",2,tv series
209,The Originals,2013,16+,8.2,27%,1,0,0,0,1,NA,"Drama,Fantasy,Horror,Mystery",United States,English,45,NA,"A spin-off from The Vampire Diaries and set in New Orleans, The Originals centers on the Mikaelson siblings, otherwise known as the world's original vampires: Klaus (Joseph Morgan), Elijah (Daniel Gillies), and Rebekah (Claire Holt). Now Klaus must take down his protégé, Marcel (Charles Michael Davis), who is now in charge of New Orleans, in order to re-take his city, as he originally built New Orleans. Klaus departed from the city after being chased down by his father Mikael, while it was being constructed and Marcel took charge. As Klaus has returned after many years, his ego has provoked him to become the king of the city. ""Every King needs an heir"" says Klaus, accepting the unborn child. The child is a first to be born to a hybrid (part vampire, part werewolf) and a werewolf (Hayley).",8.2,"Joseph Morgan,Daniel Gillies,Charles Michael Davis,Phoebe Tonkin,Yusuf Gatewood,Danielle Campbell,Leah Pipes,Riley Voelkel,Steven Krueger,Claire Holt,Nathan Parsons,Nathaniel Buzolic,Sebastian Roché,Christina Moses,Maisie Richardson-Sellers,Andrew Lees,Colin Woodell,Rebecca Breeds,Daniella Pineda,Danielle Rose Russell,Eka Darville,Summer Fontana,Daniel Sharman,Nishi Munshi,Todd Stashwick,Elyse Levesque,Chase Coleman,Taylor Cole,Oliver Ackland,Jason Dohring,Shannon Kane,Callard Harris,Yasmine Al-Bustami,Tracy Ifeachor,Sonja Sohn,Debra Mooney,Caspar Zafer,Shannon Eubanks,Jaime Murray,Shiva Kalaiselvan,Blu Hunt,Jedidiah Goodacre,Natalie Dreyfuss,Peta Sergeant,Claudia Black,Torrance Coombs,Tasha Ames,Nadine Lewington,Alexis Louder,Lawrence Kao","Australia:MA15+,Brazil:16,Canada:14+,Canada:14A::(Manitoba/Ontario),Canada:13+::(Quebec),France:10,Germany:16,India:16+::(self-applied),Ireland:15,Italy:T::(dvd rating),Mexico:PG-13::(DVD rating),Netherlands:16,Norway:16::(Netflix self-rating),Russia:16+,Singapore:NC16,South Korea:15,Spain:12,United Kingdom:15,United States:TV-14",5,tv series
210,Episodes,2011,18+,7.8,80%,1,0,0,0,1,NA,Comedy,"United Kingdom,United States",English,30,NA,"British writer-producers Beverly and Sean Lincoln (Tamsin Greig and Stephen Mangan), have a wonderful marriage and a hit TV series to their credit. Things couldn't be better. Until Merc Lapidus (John Pankow), a Hollywood network executive, gushes over their series at a gala. Merc is certain that a remake of the show will go over well with an American audience. After making the Lincolns a lucrative offer, they pack up and ship out to the States. It doesn't take long for them to figure out that Hollywood is a place where deals are made and broken in the same breath. They soon find themselves holding on tight as creative control of their show starts to slip away from their hands. Merc ultimately dismisses the original star, an elder, distinguished, gentleman, for Friends (1994) actor Matt LeBlanc, a charming, yet manipulative beast, with a grocery list of demands. Hollywood is not what the Lincolns had in mind, but Sean believes he can swim with the sharks. As for Beverly, she'd rather go back to the UK than deal with these Episodes.",7.8,"Matt LeBlanc,Stephen Mangan,Tamsin Greig,John Pankow,Kathleen Rose Perkins,Mircea Monroe,Joseph May,Daisy Haggard,Genevieve O'Reilly,Andrea Savage,Scarlett Rose Patterson,Andrea Rosen,Roger Bart,Sam Palladio,Fiona Glascott,Sarah Sharman,Demetri Goritsas,Laurie Calvert,Chris Diamantopoulos,Harry McEntire,Jonathan Howard,Oliver Kieran-Jones,Michael Brandon,Jacob Anderson,David Armand,Sally Tatum,Bruce Mackinnon,Trevor White,Sophie Rundle,Bruce Lester-Johnson,John Ross Bowie,Rosie Sansom,Dinesh Sundran,Callum Adams,Sarah Armstrong,Tom Bates,Jessica Chaffin,Martin McDougall,James Purefoy,Rochelle Neil,Nigel Planer,Geoffrey McGivern,Eros Vlahos,Caroline Aaron,Lou Hirsch,Ella Kenion,Lucien Laviscount,Jenna Augen,Alana Hood,Dominic Coleman","Australia:MA15+,France:Tous publics,Germany:12::(DVD rating),Netherlands:12::(season 1),Netherlands:16::(season 2),Spain:16,United Kingdom:15::(DVD rating),United States:TV-MA",5,tv series
211,Absolutely Fabulous,1992,16+,8.1,96%,1,1,0,0,1,NA,Comedy,United Kingdom,"English,French",45,NA,NA,8.1,"Jennifer Saunders,Joanna Lumley,Julia Sawalha,June Whitfield,Jane Horrocks,Helen Lederer,Harriet Thorpe,Naoko Mori,Christopher Malcolm,Mo Gaffney,Christopher Ryan,Kathy Burke,Llewella Gideon,Felix Dexter,Tilly Blackwood,Lulu,Eleanor Bron,Gary Beadle,Marianne Faithfull,Emma Bunton,Tom Hollander,Mossie Smith,Twiggy,Kate O'Mara,Dora Bryan,Celia Imrie,Antony Cotton,Fern Britton,Marcella Detroit,Adrian Edmondson,Miranda Richardson,Caroline Waldron,James Dreyfus,Patrick Barlow,Melanie Jessop,Ruby Wax,Joanna Bowen,Simon Brodkin,Christian Lacroix,Carmen Du Sautoy,Mike Eastman,Nickolas Grace,Geoffrey McGivern,Tim Woodward,Wolf Christian,Britt Ekland,Harroun Hanif,Mark Wing-Davey,Alexandra Bastedo,Juliette Mole","Argentina:13,Australia:M,Australia:PG::(some episodes),Canada:PG::(Manitoba),Canada:14A::(Nova Scotia),Germany:12,Germany:16::(some episodes),Greece:K-13,New Zealand:M::(seasons 1-4),Norway:9::(recommended rating),Portugal:M/12,Singapore:PG,Singapore:NC-16::(season 5),South Africa:PG::(series 1 and 3),South Africa:13::(series 2 and 5),South Africa:10::(series 4),United Kingdom:15,United States:TV-14",6,tv series
212,Living with Yourself,2019,18+,7.2,84%,1,0,0,0,1,NA,"Comedy,Drama,Sci-Fi",United States,English,26,NA,NA,7.2,"Paul Rudd,Aisling Bea,Desmin Borges,Karen Pittman,Zoe Chao,Zach Cherry,James Seol,Gene Jones,Rob Yang,Emily Young,Alia Shawkat,Jon Glaser,Ayumi Patterson,Gopal Lalwani,Eden Malyn,Bridget Everett,Ginger Gonzaga,Peter Grosz,Jerry Adler,Leasen Beth Almquist,Bobby Moreno,Roger Anthony,Leslie Hendrix,Ruibo Qian,Bill Bateman,Clark Carmichael,Brian Corrigan,Allyson Kaye Daniel,Alessandro Magania,Adam Butterfield,Joe Feldman-Barros,Kelvin Hale,Tom Brady,Lars Engstrom,Miya Feng,Katie Hollenshead,Wynne Anders,Munro M. Bonnell,Tristan Griffin,Becca Lish,Alex Weisman,Buddy Bolton,Collin Meath,Dan Entriken,Larry Petersen,Gabrielle Reid,Christopher Crutchfield Walker,Joseph Bessette,Bob Leszczak,Jayden Mejias","Australia:M::(Netflix self-rating),Brazil:14,France:13,Germany:12::(self-applied),India:18::(self-applied),Italy:VM14,Netherlands:9,Singapore:NC16,South Korea:18,Spain:13,United Kingdom:15,United States:TV-MA,Vietnam:C18::(Netflix self-rating),Vietnam:C16::(most episodes)",1,tv series
213,Malcolm in the Middle,2000,7+,8.0,,1,1,0,0,1,NA,"Comedy,Family",United States,English,22,NA,"An offbeat, laugh track-lacking sitcom about a bizarrely dysfunctional family, the center of which is Malcolm, the middle of the two brothers who still live at home. His eldest (and favorite) sibling, Francis, boards at military school because his parents believe it will reform him and keep him out of trouble. Malcolm often has a hard time coping with his family life, but he has more troubles to contend with when he starts receiving special treatment at school after being diagnosed as an intellectually advanced genius.",8.0,"Bryan Cranston,Justin Berfield,Erik Per Sullivan,Frankie Muniz,Jane Kaczmarek,Christopher Masterson,Craig Lamar Traylor,David Anthony Higgins,James Rodriguez,Lukas Rodriguez,Emy Coligado,Eric Nenninger,Kenneth Mars,Evan Matthew Cohen,Kyle Sullivan,Gary Anthony Williams,Daniel von Bargen,Catherine Lloyd Burns,Kasan Butcher,Will Jennings,Meagen Fay,Cloris Leachman,Sandy Ward,Drew Powell,Chris Eigeman,John Ennis,Arjay Smith,Karim Prince,Brenda Wehle,Dan Martin,Edward James Gage,Alex Morris,Jonathan Craig Williams,Merrin Dungey,Todd Giebenhain,Cameron Monaghan,Danny McCarthy,Reagan Dale Neis,Brittany Renee Finamore,Richard Gross,Victor Z. Isaac,Derek Cox-Berg,Julie Hagerty,Hayden Panettiere,Paul Willson,James Henriksen,Tania Raymonde,Thomas Lumberg Jr.,Rheagan Wallace,Steve Vinovich","Argentina:Atp,Australia:PG::(some episodes),Australia:G::(some episodes),Brazil:Livre,Canada:PG::(DVD rating),Canada:G::(Quebec),France:Tous publics,Germany:6,India:12+,Italy:T,Mexico: G::(DVD rating),Netherlands:6,New Zealand:PG,Singapore:PG,Spain:TP,United Kingdom:12,United States:TV-PG,United States:TV-14::(one episode)",7,tv series
214,F is for Family,2015,18+,8.0,86%,1,0,0,0,1,NA,"Animation,Comedy,Drama","United States,France,Canada",English,30,NA,"A father trying to provide for his family with a job he hates, a mother trying to be the wife and parent that society demands her to be, a teen full of angst with a love for rock-n-roll, a kid who is cursed with ""middle child syndrome"" who just wants to have fun, and a little girl who is far from ""girly"" but is still the apple of her father's eye all make for the perfect recipe of 1970's America. Back to a time when tobacco was healthy, a kid's curfew was when the street lights went out, mom stayed at home, and sex, drugs, & rock-n-roll made the world go 'round. Watch how the typical, middle class American family held it together.",8.0,"Bill Burr,Laura Dern,Justin Long,Debi Derryberry,Haley Reinhart,Sam Rockwell,Trevor Devall,Mo Collins,Phil Hendrie,Kevin Michael Richardson,David Koechner,Kevin P. Farley,Jamie Denbo,Joe Buck,Al Ducharme,Eileen Fogarty,Keith Ferguson,Michael Kenneth Williams,Jonathan Banks,Aly Ward Azevedo,Vince Vaughn,Josh Adam Meyers,Matt Jones,Chris Edgerly,Nia Renee Hill,Gary Cole,Michael Croner,Amy Sedaris,Marc Wilmore,Brad Morris,Allison Janney,John DiMaggio,Alex Moffat,Phil LaMarr,Fred Melamed,T.J. Miller,Jessica DiCicco,Lindsey Stoddart,Joe Pera,Michael Price,Travis Mills,Carol Kane,Kurtwood Smith,Will Sasso,John Michael Higgins,Daryl Mitchell,Snoop Dogg,Melissa Villaseñor,Brooke Dillman,Angelo Dibello","Argentina:18,Australia:MA15+,Brazil:16,Canada:14+::(Ontario),Canada:13+::(Quebec),France:16::(self-applied),Germany:16,India:18::(self-applied),Italy:VM14::(self-applied),Japan:R18+::(self-applied),Mexico:TV-MA::(self-applied),Netherlands:16,Netherlands:12::(season 2),New Zealand:R18::(Netflix self-rating),New Zealand:R13::(Season 1 DVD),Singapore:R21,South Korea:18,Spain:16,United Kingdom:15,United States:TV-MA",5,tv series
215,The Keepers,2017,16+,8.1,96%,1,0,0,0,1,NA,"Documentary,Crime,Mystery",United States,English,436,NA,NA,8.1,"Gemma Hoskins,Abbie Schaub,Virginia Anzengruber,Jean Hargadon Wehner,Tom Nugent,Teresa Lancaster,Bob Erlandson,Gerry Koob,Lil Hughes Knipp,Chris Centofanti,Marilyn Cesnik,Beverly Wallace,Patricia Gilner,Donna Vondenbosch,Deb Silcox,Margaret,Don Hargadon,Ed Hargadon,Ethel Hargadon,Sarah Wehner,Edgar Davidson,Bob Hargadon,Mike Hargadon,Gary Childs,Kathy Hobeck,John Barnold,Alan Horn,Diane Koob,L.M. Lothstein,Barbara Schmidt,Darryl Malecki,Don Malecki,Sharon A.H. May,Mary Spence,Pat Malecki,Cecelia Wambach,Brian Schwaab,James Scannell,Ginger Horne,Kelly Pendygraft,Charles Franz,Deep Throat,Juliana Farrell,Greg Wehner,Debbie Yohn,Lee Richmond,Bill Yohn,Helen Hargadon,Randy Lancaster,Sharon Schmidt","Australia:MA15+::(Netflix self-rating),Brazil:16,Netherlands:9,Russia:16+,Singapore:NC16,Spain:16,United Kingdom:12::(episode 1),United Kingdom:15::(most episodes),United States:TV-MA",1,tv mini series
